student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
162935,22,Other,Business,3.4,1.1,3.7,Yes,71.6,8.3,Good,3,Bachelor,Low,9.1,Yes,4.0,3,6.1,No,0,10.0,Co-Learning Group,Yes,High,2,7,8,Visual,1.8,100
162936,28,Male,Business,4.6,3.3,0.2,No,97.9,8.6,Good,4,Master,Low,4.0,Yes,3.31,2,6.1,No,3,9.4,Co-Learning Group,Yes,Medium,9,1,10,Reading,1.9,90
162937,18,Other,Computer Science,2.955011636426723,0.0,1.2,No,59.2,5.0,Good,6,Master,High,6.7,Yes,3.89,5,4.9,No,5,4.7,Quiet Room,No,Low,3,2,10,Kinesthetic,2.9,94
162938,21,Male,Engineering,1.1,3.0,3.8,No,94.7,8.2,Fair,0,High School,High,9.6,Yes,4.0,5,7.0,No,5,9.6,Co-Learning Group,No,Medium,5,10,5,Kinesthetic,3.8,97
162939,22,Other,Biology,7.7,3.8,0.8,No,76.0,4.7,Good,5,Some College,High,6.7,Yes,4.0,5,5.7,No,2,13.5,Library,No,Medium,5,1,10,Visual,3.7,100
162940,28,Female,Computer Science,7.199927258344168,3.1,2.5,No,43.6,9.5,Poor,2,Master,High,9.6,No,4.0,4,4.3,No,3,14.6,Cafe,No,High,1,7,8,Reading,3.6,95
162941,19,Female,Psychology,7.8,3.7,3.3,No,94.2,7.2,Good,2,Bachelor,Medium,6.0,Yes,4.0,3,6.0,No,5,16.3,Quiet Room,No,Medium,5,6,9,Kinesthetic,6.5,100
162942,25,Other,Computer Science,7.048265152796538,4.3,3.3,No,68.7,6.3,Good,1,Bachelor,Low,5.3,Yes,4.0,8,1.4,No,2,14.9,Co-Learning Group,Yes,Medium,3,9,6,Kinesthetic,6.6,100
162943,18,Other,Business,8.7,1.2,4.0,Yes,87.2,4,Good,6,High School,Low,7.8,Yes,4.0,5,4.8,No,5,14.7,Library,Yes,Medium,6,7,8,Kinesthetic,6.6,100
162944,24,Female,Biology,0.8,0.9,1.1,No,90.7,4.8,Fair,0,Some College,High,7.9,No,4.0,8,5.7,No,4,3.4,Library,No,Low,4,10,5,Auditory,8.0,100
162945,17,Male,Business,4.8,3.3,2.2,Yes,64.8,4,Good,0,Master,Low,6.4,Yes,4.0,3,5.8,No,0,11.0,Quiet Room,No,Medium,9,9,6,Reading,4.5,98
162946,22,Other,Computer Science,5.272451095566073,0.6,3.7,No,42.1,8.8,Poor,1,Bachelor,Low,4.7,Yes,4.0,5,4.8,No,5,9.8,Co-Learning Group,Yes,Low,4,4,10,Kinesthetic,5.7,100
162947,21,Female,Psychology,2.8,0.9,1.7,Yes,43.5,5.2,Good,0,Some College,Medium,6.4,No,3.34,8,6.0,No,0,6.0,Quiet Room,No,Medium,8,9,6,Kinesthetic,4.2,88
162948,22,Male,Engineering,4.0,4.7,2.4,Yes,94.7,6.4,Good,0,High School,High,6.3,No,2.61,7,6.5,No,1,12.6,Co-Learning Group,Yes,High,7,4,10,Auditory,6.7,62
162949,28,Male,Psychology,5.7,2.9,1.5,Yes,71.8,6.1,Good,1,Some College,Medium,7.3,No,3.28,7,5.6,No,5,11.8,Dorm,No,Medium,9,6,9,Visual,6.0,79
162950,24,Male,Computer Science,4.362737006583035,2.9,2.2,Yes,98.4,6.6,Good,1,High School,Low,7.2,Yes,3.63,5,5.8,No,5,10.3,Co-Learning Group,Yes,High,4,4,10,Visual,9.2,89
162951,23,Female,Psychology,2.6,3.7,1.7,No,89.8,6.8,Good,7,PhD,High,10,Yes,3.32,6,4.6,No,0,8.3,Quiet Room,No,High,5,3,10,Auditory,4.1,79
162952,21,Other,Engineering,2.7,0.4,2.4,Yes,85.3,5.4,Poor,7,Bachelor,Low,8.5,No,3.32,2,8.4,No,2,7.5,Cafe,No,Low,8,5,10,Kinesthetic,1.4,83
162953,24,Male,Business,4.4,3.0,2.4,No,93.4,7.9,Good,6,Master,Medium,2.4,Yes,3.04,7,10,No,0,10.9,Dorm,No,Medium,6,8,7,Visual,7.9,75
162954,20,Other,Engineering,2.3,1.8,2.7,No,75.2,6.8,Good,5,Some College,High,4.7,Yes,4.0,4,2.8,No,4,7.4,Quiet Room,Yes,High,10,5,10,Reading,1.5,100
162955,20,Female,Arts,1.0,4.6,0.4,No,96.4,6.9,Poor,4,High School,Low,8.4,No,4.0,6,4.9,No,5,7.6,Quiet Room,No,Low,10,7,8,Kinesthetic,4.5,99
162956,23,Female,Arts,2.5,4.8,0.4,No,45.7,6.0,Fair,6,Master,High,8.2,Yes,2.96,3,8.1,Yes,3,8.9,Quiet Room,Yes,Medium,7,1,10,Auditory,1.3,79
162957,18,Male,Psychology,6.7,4.3,0.4,Yes,87.1,7.3,Good,1,Master,Medium,6.3,Yes,4.0,1,5.5,No,2,12.7,Quiet Room,Yes,Medium,4,9,6,Visual,1.9,100
162958,27,Female,Computer Science,5.948383924488813,3.6,2.8,Yes,67.4,6.0,Good,0,Some College,Low,7.1,No,3.69,4,7.4,No,5,12.9,Quiet Room,Yes,Medium,10,7,8,Kinesthetic,4.1,98
162959,23,Male,Biology,5.0,2.7,3.7,No,61.2,7.6,Good,0,High School,High,5.5,No,4.0,5,6.7,No,0,12.9,Cafe,Yes,Low,2,10,5,Auditory,1.1,92
162960,20,Other,Psychology,8.3,1.9,0.9,Yes,88.5,5.7,Fair,6,PhD,Low,4.4,Yes,3.46,5,5.4,No,0,11.3,Quiet Room,No,Low,4,7,8,Auditory,6.5,94
162961,20,Male,Business,3.5,1.4,2.0,Yes,80.2,7.7,Fair,0,Bachelor,Medium,5.2,Yes,3.44,5,7.9,No,0,7.1,Cafe,No,High,5,5,10,Reading,4.7,84
162962,22,Other,Engineering,1.3,2.1,2.6,No,66.8,7.2,Poor,7,Some College,High,5.4,No,4.0,4,4.7,No,5,7.6,Quiet Room,Yes,Low,9,10,5,Reading,6.8,100
162963,16,Other,Computer Science,6.695556884363228,3.1,0.2,No,54.6,9.5,Fair,0,Some College,High,4.7,Yes,3.59,5,3.2,No,4,11.0,Cafe,Yes,Low,1,3,10,Auditory,7.6,91
162964,27,Male,Engineering,4.1,4.0,0.3,No,63.8,4,Good,4,High School,Medium,6.6,No,4.0,6,1.2,No,0,9.5,Cafe,No,High,1,3,10,Kinesthetic,3.5,92
162965,27,Other,Psychology,1.4,3.9,1.7,Yes,79.0,7.9,Good,0,High School,Medium,7.3,Yes,3.31,4,6.7,No,4,8.7,Library,No,High,4,1,10,Visual,4.8,83
162966,18,Male,Biology,5.5,4.5,0.3,No,53.2,7.8,Good,4,Master,Low,8.0,No,3.67,5,4.3,No,3,10.7,Library,Yes,Low,5,1,10,Visual,3.2,86
162967,16,Other,Arts,7.7,2.1,2.3,Yes,52.2,4.4,Good,1,Some College,Medium,5.8,Yes,3.37,7,8.9,No,3,12.2,Dorm,No,Medium,7,6,9,Kinesthetic,6.2,74
162968,23,Male,Computer Science,7.0677348726903375,4.4,0.2,No,80.4,5.9,Good,4,Bachelor,Low,7.4,Yes,4.0,4,5.0,No,1,12.3,Cafe,Yes,High,4,10,5,Auditory,7.4,100
162969,24,Male,Computer Science,5.502331464887336,4.7,3.9,No,48.6,6.8,Fair,5,PhD,Low,3.4,No,2.83,3,6.3,No,5,14.2,Dorm,No,Low,4,3,10,Reading,1.6,72
162970,18,Male,Engineering,2.7,4.6,0.8,No,46.5,7.0,Fair,7,High School,High,7.2,Yes,4.0,7,2.6,No,5,8.7,Dorm,No,Medium,10,8,7,Visual,6.6,95
162971,22,Female,Biology,5.4,2.3,3.5,No,79.7,6.4,Poor,4,Bachelor,Low,4.9,No,3.64,2,5.2,No,5,13.1,Cafe,No,High,5,9,6,Kinesthetic,2.7,94
162972,16,Female,Psychology,1.9,4.7,2.6,Yes,78.7,7.5,Fair,6,Some College,High,3.8,Yes,4.0,1,3.5,No,0,9.8,Quiet Room,Yes,Medium,2,5,10,Kinesthetic,8.4,99
162973,27,Male,Engineering,4.8,1.7,3.4,Yes,57.9,8.2,Good,7,Bachelor,Medium,5.9,No,3.97,4,3.0,No,3,11.0,Library,No,Medium,10,5,10,Reading,8.1,100
162974,18,Other,Business,4.6,1.9,0.8,Yes,47.8,7.9,Poor,4,Bachelor,High,7.3,Yes,4.0,2,5.0,No,0,9.0,Dorm,No,Low,5,9,6,Kinesthetic,4.4,98
162975,21,Other,Computer Science,5.756795013228083,4.6,0.4,Yes,59.8,7.9,Fair,7,Master,Medium,8.3,No,3.18,3,3.6,No,3,12.0,Library,No,Medium,3,1,10,Auditory,7.0,78
162976,21,Female,Arts,4.1,1.2,2.8,No,41.7,5.1,Good,1,PhD,High,4.0,No,2.48,2,7.0,No,5,9.9,Library,Yes,High,1,1,10,Kinesthetic,4.2,64
162977,24,Other,Psychology,6.3,1.1,3.9,No,90.5,6.0,Fair,7,Master,High,8.0,Yes,4.0,6,2.1,No,0,12.4,Cafe,No,High,4,8,7,Kinesthetic,3.6,100
162978,20,Other,Psychology,5.0,3.9,1.9,Yes,69.8,7.6,Good,0,High School,Medium,10,No,4.0,2,2.5,No,5,11.1,Co-Learning Group,Yes,High,2,7,8,Reading,6.2,100
162979,28,Female,Arts,0.8,1.0,0.4,Yes,44.8,7.4,Good,4,High School,High,5.3,No,3.79,8,9.1,No,5,3.1,Cafe,No,Low,10,9,6,Reading,8.0,89
162980,24,Other,Business,1.6,0.9,1.4,Yes,71.4,8.6,Good,3,Master,Low,5.9,No,4.0,7,9.1,No,4,4.4,Library,Yes,Medium,5,8,7,Visual,8.7,97
162981,26,Female,Business,4.1,3.2,2.2,No,71.7,7.2,Poor,3,High School,Low,6.2,Yes,3.57,3,5.6,No,0,10.9,Cafe,No,Low,8,9,6,Kinesthetic,6.9,82
162982,23,Female,Engineering,4.3,3.7,3.6,No,84.6,10.6,Good,0,Bachelor,Low,7.8,No,3.37,1,3.6,No,5,12.3,Cafe,Yes,Medium,7,7,8,Auditory,5.1,86
162983,25,Male,Psychology,6.8,3.4,1.1,Yes,51.4,5.6,Poor,2,Master,Low,4.2,No,3.52,7,1.2,No,0,12.1,Co-Learning Group,No,Low,5,4,10,Reading,9.3,95
162984,16,Other,Arts,9.4,4.5,2.3,Yes,41.2,6.6,Fair,2,Master,High,3.3,No,4.0,3,7.2,No,1,16.3,Dorm,No,Low,4,9,6,Reading,8.3,97
162985,24,Female,Computer Science,2.611658686994777,3.2,3.1,No,66.8,6.4,Poor,1,PhD,High,3.7,Yes,3.41,5,7.1,No,4,10.3,Dorm,Yes,Medium,10,8,7,Kinesthetic,2.6,85
162986,16,Female,Computer Science,1.3876567142930147,1.0,0.7,No,98.5,6.5,Good,1,Bachelor,Low,10,Yes,3.37,6,3.8,No,1,4.6,Library,Yes,Low,4,1,10,Auditory,5.9,80
162987,22,Other,Psychology,2.5,2.2,2.9,Yes,58.2,5.6,Good,4,Some College,Low,7.6,No,4.0,2,3.7,No,4,9.0,Quiet Room,Yes,Low,7,9,6,Kinesthetic,7.0,94
162988,21,Female,Computer Science,2.1277707057460153,3.2,0.5,Yes,99.0,7.0,Poor,5,Master,Low,6.4,No,3.76,4,6.6,No,1,5.9,Dorm,No,Low,1,5,10,Reading,6.1,98
162989,25,Female,Arts,6.9,4.4,1.2,No,73.4,5.9,Fair,3,Bachelor,Medium,7.7,No,4.0,5,4.1,No,1,14.2,Library,No,Low,7,9,6,Reading,6.0,100
162990,22,Other,Business,1.5,0.4,0.0,No,53.5,6.6,Fair,1,Bachelor,High,6.2,No,2.51,6,2.4,No,4,2.7,Dorm,No,Low,1,7,8,Kinesthetic,7.1,68
162991,25,Female,Psychology,3.9,4.9,2.6,No,55.2,6.8,Good,4,Master,High,7.1,Yes,3.75,3,6.7,No,0,11.4,Cafe,Yes,High,5,6,9,Auditory,4.7,93
162992,22,Male,Engineering,3.6,0.3,2.3,Yes,64.9,9.7,Poor,2,PhD,High,4.0,No,3.92,2,3.9,No,1,7.9,Co-Learning Group,Yes,Low,2,5,10,Reading,1.2,92
162993,28,Male,Business,0,1.1,1.2,Yes,50.9,7.9,Good,3,Master,Low,4.6,Yes,3.01,1,7.8,No,4,3.2,Quiet Room,Yes,Low,5,8,7,Kinesthetic,6.9,75
162994,26,Other,Engineering,7.2,2.4,1.1,No,72.7,5.6,Good,4,High School,High,8.1,Yes,4.0,7,2.0,No,2,12.3,Library,Yes,Medium,7,10,5,Auditory,3.2,98
162995,24,Female,Engineering,5.1,3.4,3.4,Yes,92.1,7.8,Good,6,Bachelor,High,5.2,No,4.0,2,2.7,No,1,13.3,Cafe,No,Low,2,10,5,Auditory,9.1,100
162996,27,Male,Biology,1.5,3.8,3.4,Yes,79.7,8.7,Good,4,PhD,Medium,8.0,No,3.28,3,5.3,No,5,9.5,Library,Yes,High,9,10,5,Visual,5.2,82
162997,21,Other,Biology,3.5,1.0,2.6,Yes,50.9,6.6,Good,4,Some College,Medium,7.0,Yes,3.87,2,6.4,No,3,8.4,Co-Learning Group,No,Medium,7,6,9,Auditory,7.6,100
162998,23,Male,Psychology,5.3,4.1,3.1,Yes,94.2,7.4,Good,3,Master,Low,5.6,No,3.9,8,1.6,No,3,14.0,Co-Learning Group,Yes,Low,3,4,10,Visual,8.4,100
162999,20,Female,Biology,4.2,4.2,1.1,No,73.9,8.7,Poor,1,Bachelor,High,10,No,2.82,5,1.8,No,1,9.7,Dorm,No,Medium,6,5,10,Visual,3.7,67
163000,25,Male,Arts,4.0,0.7,3.5,Yes,76.2,5.0,Good,3,PhD,High,8.0,No,2.89,5,5.8,No,0,8.3,Library,No,Low,7,6,9,Auditory,8.0,72
163001,26,Male,Psychology,7.1,0.9,1.8,Yes,48.0,7.4,Poor,3,Some College,High,6.8,No,3.88,6,4.0,No,0,10.1,Library,Yes,Medium,7,6,9,Kinesthetic,1.1,97
163002,26,Male,Arts,2.7,4.7,2.1,No,70.6,7.9,Fair,1,PhD,High,10,Yes,3.68,6,4.3,No,0,10.0,Dorm,No,High,4,4,10,Kinesthetic,9.7,98
163003,20,Male,Arts,2.3,0.8,2.5,Yes,82.9,7.0,Good,5,Some College,Low,9.5,Yes,3.06,5,1.5,No,3,7.3,Co-Learning Group,Yes,Medium,1,2,10,Kinesthetic,7.4,80
163004,21,Female,Biology,5.8,4.9,3.6,Yes,58.1,5.1,Poor,6,PhD,Medium,5.1,No,3.32,8,7.0,No,3,14.4,Quiet Room,No,Low,6,3,10,Visual,1.9,86
163005,20,Female,Engineering,3.1,4.1,3.6,Yes,87.3,7.5,Good,5,PhD,High,8.1,No,4.0,3,3.2,No,1,11.5,Co-Learning Group,Yes,Low,4,7,8,Reading,9.4,100
163006,19,Male,Psychology,3.0,1.0,2.1,Yes,46.0,4.8,Good,3,High School,High,6.5,No,3.88,7,2.9,No,4,6.2,Dorm,No,Low,4,9,6,Reading,6.0,97
163007,16,Female,Engineering,4.1,0.3,2.8,Yes,51.6,7.5,Fair,5,PhD,Medium,8.4,Yes,3.44,6,6.6,No,4,8.3,Library,No,Medium,5,3,10,Kinesthetic,3.5,86
163008,20,Male,Arts,1.9,0.7,1.3,Yes,56.4,7.3,Fair,6,High School,High,7.1,No,2.9,7,3.6,No,2,5.4,Cafe,Yes,Low,3,5,10,Visual,6.0,72
163009,16,Female,Engineering,6.8,1.1,2.9,No,71.5,6.9,Good,4,PhD,Low,10,Yes,3.53,6,3.6,No,4,11.0,Dorm,Yes,High,9,8,7,Reading,5.9,91
163010,17,Other,Arts,6.2,3.1,3.7,No,74.5,6.5,Good,0,Bachelor,Medium,6.5,Yes,4.0,1,7.7,No,4,13.9,Co-Learning Group,No,High,6,10,5,Visual,4.0,98
163011,28,Female,Psychology,8.8,0.5,2.0,No,77.2,5.1,Fair,1,Bachelor,High,6.9,Yes,4.0,4,6.1,No,0,12.7,Library,No,Low,7,4,10,Reading,1.4,98
163012,21,Other,Engineering,1.8,4.6,3.3,No,54.1,7.0,Good,3,Some College,High,7.4,No,3.72,3,6.5,No,0,11.3,Library,Yes,High,5,4,10,Auditory,8.9,92
163013,18,Female,Business,3.6,3.2,1.3,Yes,97.6,7.0,Fair,2,Some College,Low,5.1,No,4.0,7,3.4,No,1,8.2,Library,Yes,High,9,7,8,Visual,4.2,99
163014,24,Female,Psychology,4.4,1.4,3.6,Yes,48.7,6.9,Good,5,Master,Medium,5.4,No,4.0,8,3.8,No,4,9.9,Co-Learning Group,Yes,Low,8,7,8,Reading,2.6,100
163015,24,Other,Arts,4.8,4.1,2.2,No,58.0,6.7,Fair,1,Some College,Low,6.7,No,2.91,3,2.0,No,3,12.2,Dorm,No,Medium,9,3,10,Kinesthetic,7.6,74
163016,20,Female,Biology,2.1,5.0,3.0,Yes,46.0,8.4,Fair,3,Some College,Low,8.7,No,3.39,1,4.8,No,1,10.6,Library,No,Medium,9,9,6,Reading,5.9,86
163017,21,Other,Computer Science,3.2359942913626307,4.5,1.2,No,75.8,4.8,Good,3,PhD,Medium,5.5,Yes,3.0,4,5.1,No,1,10.3,Dorm,No,Low,9,3,10,Kinesthetic,6.4,79
163018,28,Male,Arts,6.0,3.5,2.6,Yes,52.8,7.0,Fair,1,Some College,Low,5.2,No,3.95,5,8.6,No,4,13.4,Dorm,No,Low,10,8,7,Kinesthetic,7.0,95
163019,27,Other,Arts,1.0,3.0,3.7,No,90.3,7.8,Good,2,PhD,High,7.4,Yes,3.01,2,5.6,No,1,9.1,Dorm,Yes,Medium,4,10,5,Kinesthetic,3.4,81
163020,24,Other,Biology,4.4,4.6,0.7,No,40.8,8.0,Good,4,Bachelor,High,6.8,No,3.94,7,8.5,No,0,9.9,Dorm,Yes,High,4,8,7,Reading,6.4,93
163021,25,Other,Psychology,2.6,3.3,1.7,No,90.1,7.4,Poor,6,Bachelor,Medium,8.8,No,3.14,7,5.3,No,3,8.7,Cafe,No,Medium,10,5,10,Auditory,5.6,82
163022,26,Female,Engineering,6.1,3.1,0.6,Yes,50.4,6.6,Good,3,High School,Medium,8.5,No,2.68,5,6.6,No,2,11.4,Co-Learning Group,No,Medium,5,2,10,Kinesthetic,4.9,65
163023,27,Other,Business,3.7,4.4,0.2,No,54.3,5.3,Good,5,Bachelor,Medium,5.3,Yes,4.0,2,3.6,No,1,8.6,Quiet Room,No,Medium,9,8,7,Kinesthetic,2.3,100
163024,18,Other,Arts,2.2,2.6,1.7,No,78.2,7.6,Good,7,Master,Low,7.8,No,4.0,8,5.0,No,5,6.6,Co-Learning Group,No,Medium,7,7,8,Kinesthetic,9.1,96
163025,28,Male,Biology,2.3,2.7,4.0,No,43.4,7.0,Poor,5,High School,High,3.7,No,3.46,6,2.7,No,5,9.4,Library,No,High,1,9,6,Kinesthetic,2.5,82
163026,28,Female,Biology,4.4,0.1,0.1,Yes,89.3,5.2,Fair,4,High School,High,8.4,Yes,4.0,7,4.9,No,3,5.3,Quiet Room,No,Low,7,8,7,Kinesthetic,6.5,100
163027,18,Other,Biology,6.9,1.4,4.0,No,61.3,7.8,Poor,0,PhD,High,5.7,Yes,4.0,5,6.2,No,5,14.2,Co-Learning Group,No,Low,5,2,10,Kinesthetic,4.7,91
163028,25,Other,Psychology,2.2,0.8,1.6,Yes,72.7,6.7,Poor,4,High School,Medium,7.9,No,4.0,2,2.7,No,2,4.9,Dorm,Yes,Low,1,8,7,Kinesthetic,2.9,100
163029,16,Female,Computer Science,4.590786303815843,1.6,1.2,Yes,93.6,6.4,Fair,6,Some College,High,6.1,No,2.86,3,4.1,No,5,8.4,Library,No,Low,5,5,10,Reading,2.8,70
163030,25,Male,Business,4.3,0.5,1.8,Yes,79.9,6.7,Fair,5,PhD,Medium,5.0,No,3.23,3,4.0,No,3,7.9,Co-Learning Group,No,Medium,9,1,10,Visual,4.7,78
163031,16,Female,Biology,4.1,5.0,1.4,Yes,97.5,8.0,Good,4,Some College,High,8.6,Yes,4.0,8,5.4,No,4,12.2,Co-Learning Group,No,Medium,10,4,10,Visual,6.4,94
163032,19,Male,Psychology,1.6,1.3,1.5,No,47.5,7.6,Fair,2,Master,High,5.4,Yes,4.0,7,3.7,No,4,4.5,Quiet Room,No,High,8,2,10,Visual,8.4,100
163033,20,Other,Arts,3.8,2.3,0.3,No,76.7,5.8,Good,0,Some College,Low,5.4,No,3.58,7,5.6,No,3,7.0,Quiet Room,Yes,Low,2,2,10,Auditory,3.2,95
163034,28,Other,Biology,3.4,3.6,3.2,Yes,80.2,6.3,Good,2,High School,Medium,6.2,No,3.77,5,6.2,No,1,11.3,Library,Yes,High,3,5,10,Kinesthetic,9.5,96
163035,24,Male,Business,5.2,2.1,1.6,Yes,75.3,7.9,Fair,1,PhD,Low,7.0,No,3.09,4,2.4,No,5,10.2,Co-Learning Group,Yes,High,3,1,10,Kinesthetic,1.4,71
163036,18,Female,Psychology,3.9,5.0,1.6,No,82.4,5.8,Good,3,PhD,Medium,8.6,No,4.0,2,5.0,No,1,10.9,Co-Learning Group,Yes,Medium,9,1,10,Visual,6.8,100
163037,27,Female,Psychology,4.6,0.8,0.0,Yes,70.5,7.1,Poor,6,PhD,High,4.8,No,3.36,8,7.1,No,1,5.8,Cafe,Yes,Medium,8,2,10,Auditory,7.6,83
163038,28,Female,Engineering,3.4,3.6,2.1,Yes,43.6,8.0,Good,0,Bachelor,High,6.5,No,3.39,6,1.7,No,1,9.1,Quiet Room,No,Low,1,10,5,Reading,4.2,86
163039,18,Male,Engineering,3.7,1.3,1.8,No,76.2,7.9,Good,1,Some College,Low,6.3,Yes,3.37,3,3.5,No,1,8.3,Library,No,Low,4,7,8,Visual,2.7,90
163040,27,Female,Arts,5.1,1.9,2.6,No,54.0,7.9,Good,5,PhD,Low,8.2,No,4.0,5,10,No,2,10.0,Co-Learning Group,Yes,High,5,7,8,Visual,8.9,100
163041,19,Other,Computer Science,8.449141575216288,1.1,0.9,Yes,54.8,9.2,Fair,1,Bachelor,High,6.9,Yes,4.0,2,4.0,No,1,11.9,Co-Learning Group,No,Low,9,5,10,Auditory,7.6,96
163042,20,Other,Engineering,3.6,3.3,1.4,No,61.0,5.1,Good,5,Master,High,3.1,No,3.68,2,5.8,No,5,8.7,Quiet Room,Yes,Low,9,8,7,Kinesthetic,9.8,94
163043,26,Female,Psychology,8.7,0.2,1.2,Yes,42.7,8.7,Good,4,High School,Low,10,Yes,4.0,3,4.3,No,3,11.0,Quiet Room,No,High,1,9,6,Kinesthetic,2.9,100
163044,23,Other,Arts,3.2,2.6,0.6,Yes,73.7,6.8,Poor,6,Master,Low,8.1,Yes,2.4,2,3.7,No,0,7.5,Dorm,No,Medium,3,2,10,Visual,9.6,64
163045,18,Female,Business,1.1,1.5,1.3,No,67.7,10.8,Good,2,Bachelor,High,4.0,Yes,4.0,1,9.0,No,5,5.6,Co-Learning Group,Yes,Low,4,7,8,Auditory,4.2,95
163046,26,Male,Computer Science,5.861145909953011,0.4,1.7,Yes,80.3,8.6,Good,1,PhD,Medium,9.1,Yes,3.93,4,5.9,No,1,9.5,Co-Learning Group,No,High,10,4,10,Visual,3.0,100
163047,24,Other,Biology,5.1,2.4,1.6,No,95.3,6.0,Fair,5,High School,Low,8.3,No,3.41,1,4.5,No,3,10.4,Dorm,No,Low,5,6,9,Auditory,3.3,89
163048,20,Male,Computer Science,6.643683637566321,4.2,3.9,No,73.7,5.6,Fair,0,Master,Low,7.1,Yes,4.0,8,5.6,No,2,15.8,Quiet Room,Yes,High,5,7,8,Reading,5.8,92
163049,24,Male,Business,5.3,0.8,3.9,No,62.9,4.8,Good,0,Bachelor,Low,6.3,Yes,4.0,3,3.8,No,2,10.7,Library,Yes,High,2,8,7,Kinesthetic,5.5,100
163050,19,Female,Engineering,5.1,3.2,0.5,No,96.9,8.7,Good,7,Some College,High,6.8,Yes,3.88,7,5.0,No,2,10.1,Cafe,Yes,Low,8,2,10,Reading,3.5,98
163051,22,Female,Arts,8.3,2.2,3.5,No,94.5,5.3,Good,6,High School,High,9.9,No,4.0,3,5.7,No,2,15.3,Co-Learning Group,Yes,Low,7,5,10,Visual,7.3,100
163052,26,Female,Psychology,4.8,2.6,1.3,No,99.7,6.9,Good,2,Some College,Low,4.4,No,4.0,5,6.4,No,2,8.8,Cafe,No,High,2,10,5,Visual,4.2,95
163053,24,Other,Arts,2.4,2.6,3.9,No,44.1,5.0,Poor,4,Some College,High,7.6,No,3.18,4,5.4,No,2,9.2,Co-Learning Group,Yes,Low,2,7,8,Reading,1.5,75
163054,26,Male,Arts,3.0,2.5,3.9,No,99.9,6.7,Fair,2,Master,Low,6.7,Yes,4.0,1,2.1,No,0,11.4,Cafe,No,Low,7,1,10,Kinesthetic,9.2,95
163055,19,Male,Business,1.9,3.6,3.5,Yes,75.4,7.5,Fair,4,Bachelor,High,4.9,Yes,4.0,7,4.9,No,0,9.4,Library,Yes,Medium,5,9,6,Auditory,3.6,100
163056,25,Female,Computer Science,8.742757593402565,4.8,0.2,Yes,42.0,6.0,Good,3,High School,High,7.1,No,3.05,3,6.2,No,0,14.6,Cafe,Yes,Medium,9,2,10,Reading,6.5,86
163057,19,Other,Arts,1.7,1.3,3.9,Yes,53.0,5.3,Good,6,Master,Medium,8.4,Yes,3.25,7,5.0,No,2,7.0,Co-Learning Group,Yes,Medium,1,10,5,Kinesthetic,9.7,82
163058,20,Other,Biology,3.4,4.5,0.4,Yes,45.4,5.6,Good,6,Some College,Low,8.3,No,3.44,8,7.9,No,2,8.8,Library,Yes,High,8,3,10,Auditory,8.2,92
163059,19,Other,Biology,0,0.8,0.9,No,91.0,8.1,Good,7,Master,Low,5.5,Yes,2.69,8,6.1,No,5,3.2,Library,No,Low,5,2,10,Kinesthetic,6.4,64
163060,17,Female,Arts,2.4,0.0,2.7,No,88.7,6.1,Good,6,Master,High,10,Yes,3.88,3,6.0,No,4,6.6,Quiet Room,Yes,High,1,6,9,Auditory,2.3,100
163061,28,Other,Biology,2.0,4.4,3.6,Yes,73.4,7.6,Good,1,High School,High,4.9,Yes,3.26,7,9.6,Yes,3,11.7,Quiet Room,Yes,Low,7,1,10,Reading,4.6,82
163062,23,Male,Computer Science,6.514579853218855,0.4,1.5,No,75.9,5.0,Good,7,High School,Medium,4.9,No,4.0,8,8.9,No,3,9.9,Quiet Room,No,Medium,1,9,6,Auditory,1.3,99
163063,23,Male,Psychology,4.7,0.5,1.3,No,89.1,8.0,Good,2,PhD,Low,7.4,No,3.46,8,3.6,No,1,8.3,Co-Learning Group,No,High,2,1,10,Auditory,6.8,85
163064,26,Other,Computer Science,2.0485722317844295,3.8,3.4,Yes,44.6,7.8,Poor,1,High School,Low,4.7,No,4.0,2,4.1,No,5,10.2,Library,Yes,High,1,3,10,Visual,4.0,97
163065,20,Male,Business,5.4,4.4,2.9,Yes,99.9,8.1,Poor,0,Bachelor,High,8.7,Yes,3.75,1,6.6,No,3,14.5,Library,No,Low,4,1,10,Visual,7.7,93
163066,26,Male,Psychology,3.1,2.5,2.1,No,82.0,8.1,Good,0,Bachelor,Medium,4.2,Yes,2.88,3,6.5,No,3,9.2,Co-Learning Group,No,Medium,7,3,10,Auditory,8.5,79
163067,24,Other,Biology,7.1,1.0,2.4,Yes,41.6,7.1,Good,1,PhD,High,7.6,No,3.72,7,1.2,No,3,12.4,Co-Learning Group,Yes,High,5,9,6,Visual,5.1,89
163068,18,Female,Engineering,5.8,4.0,1.4,No,91.3,4.3,Fair,0,PhD,High,6.0,Yes,3.45,6,7.4,No,1,12.3,Dorm,Yes,High,3,9,6,Visual,2.6,78
